"","fips","averageDispensing","averageDeaths","state","county","region","Population","quadrant","classification"
"262","8041",74.8,24.784995,"Colorado","El Paso County, CO","Southwest",728310,"lessMore","Medium Metro"
"263","8043",75.2857142857143,24.2068575,"Colorado","Fremont County, CO","Southwest",47867,"lessMore","Micropolitan"
"264","8045",94.8571428571429,15.86394375,"Colorado","Garfield County, CO","Southwest",60366,"moreMore","Noncore"
"265","8047",NA,15.57585,"Colorado","Gilpin County, CO","Southwest",6235,NA,"Noncore"
"266","8049",52.2285714285714,13.401575,"Colorado","Grand County, CO","Southwest",15794,"lessLess","Noncore"
"267","8051",51.7428571428571,12.74847,"Colorado","Gunnison County, CO","Southwest",17593,"lessLess","Noncore"
"268","8053",NA,15.4206025,"Colorado","Hinsdale County, CO","Southwest",808,NA,"Noncore"
"269","8055",103.428571428571,41.374585,"Colorado","Huerfano County, CO","Southwest",6883,"moreMore","Noncore"
"270","8057",NA,18.8094225,"Colorado","Jackson County, CO","Southwest",1389,NA,"Noncore"
"271","8061",107.985714285714,12.1095025,"Colorado","Kiowa County, CO","Southwest",1458,"moreLess","Noncore"
"272","8063",NA,10.3782225,"Colorado","Kit Carson County, CO","Southwest",7121,NA,"Noncore"
"273","8065",78.1285714285714,17.91754625,"Colorado","Lake County, CO","Southwest",7987,"lessMore","Noncore"
"274","8067",79.4571428571429,14.42227,"Colorado","La Plata County, CO","Southwest",56564,"lessLess","Micropolitan"
"275","8069",76.0714285714286,15.78981375,"Colorado","Larimer County, CO","Southwest",360428,"lessMore","Small Metro"
"276","8071",137.9,36.65357125,"Colorado","Las Animas County, CO","Southwest",14420,"moreMore","Noncore"
"277","8073",NA,13.3453,"Colorado","Lincoln County, CO","Southwest",5680,NA,"Noncore"
"278","8075",84.5142857142857,14.66031125,"Colorado","Logan County, CO","Southwest",21974,"moreLess","Micropolitan"
"279","8077",95.3285714285714,19.3633025,"Colorado","Mesa County, CO","Southwest",155603,"moreMore","Micropolitan"
"280","8079",NA,17.50350875,"Colorado","Mineral County, CO","Southwest",773,NA,"Noncore"
"281","8081",144.271428571429,18.56959875,"Colorado","Moffat County, CO","Southwest",13144,"moreMore","Noncore"
"282","8083",91.1285714285714,18.45185,"Colorado","Montezuma County, CO","Southwest",26408,"moreMore","Noncore"
"283","8085",101.485714285714,14.4330525,"Colorado","Montrose County, CO","Southwest",43322,"moreLess","Noncore"
"284","8087",84.0571428571429,13.4359525,"Colorado","Morgan County, CO","Southwest",28941,"moreLess","Noncore"
"285","8089",115.885714285714,22.6108025,"Colorado","Otero County, CO","Southwest",18201,"moreMore","Noncore"
"286","8091",40.8,15.4406325,"Colorado","Ouray County, CO","Southwest",5001,"lessMore","Noncore"
"287","8093",14.0857142857143,17.52214625,"Colorado","Park County, CO","Southwest",18955,"lessMore","Noncore"
"288","8095",28.4,10.12930375,"Colorado","Phillips County, CO","Southwest",4367,"lessLess","Noncore"
"289","8097",21.4333333333333,14.71972375,"Colorado","Pitkin County, CO","Southwest",17894,"lessLess","Noncore"
"290","8099",90.7571428571429,15.6400575,"Colorado","Prowers County, CO","Southwest",12106,"moreMore","Noncore"
"291","8101",120.871428571429,29.54772125,"Colorado","Pueblo County, CO","Southwest",169823,"moreMore","Small Metro"
"292","8103",30.7333333333333,18.92652,"Colorado","Rio Blanco County, CO","Southwest",6342,"lessMore","Noncore"
"293","8105",49.7428571428571,30.578665,"Colorado","Rio Grande County, CO","Southwest",11296,"lessMore","Noncore"
"294","8107",82.1428571428571,15.689745,"Colorado","Routt County, CO","Southwest",25560,"lessMore","Noncore"
"295","8109",NA,19.15866375,"Colorado","Saguache County, CO","Southwest",6938,NA,"Noncore"
"296","8111",NA,16.74823875,"Colorado","San Juan County, CO","Southwest",748,NA,"Noncore"
"297","8113",44.3571428571429,12.66660625,"Colorado","San Miguel County, CO","Southwest",8105,"lessLess","Noncore"
"298","8115",85.9285714285714,13.07239375,"Colorado","Sedgwick County, CO","Southwest",2260,"moreLess","Noncore"
"299","8117",85.0714285714286,11.85260125,"Colorado","Summit County, CO","Southwest",30631,"moreLess","Noncore"
"300","8119",115.9,19.72685375,"Colorado","Teller County, CO","Southwest",25529,"moreMore","Noncore"
"301","8121",38.8,9.95271125,"Colorado","Washington County, CO","Southwest",4875,"lessLess","Noncore"
"302","8125",75.8,5.75893875,"Colorado","Yuma County, CO","Southwest",10047,"lessLess","Noncore"
"303","9001",53.4571428571429,17.31456625,"Connecticut","Fairfield County, CT","Northeast",942426,"lessMore","Medium Metro"
"304","9003",70.9428571428572,29.26559625,"Connecticut","Hartford County, CT","Northeast",889226,"lessMore","Large Central Metro"
"305","9005",71.5571428571429,31.3312925,"Connecticut","Litchfield County, CT","Northeast",179610,"lessMore","Large Fringe Metro"
"306","9007",68.4428571428571,27.12042625,"Connecticut","Middlesex County, CT","Northeast",161657,"lessMore","Large Fringe Metro"
"307","9009",76.7142857142857,30.12023,"Connecticut","New Haven County, CT","Northeast",851948,"lessMore","Medium Metro"
"308","9011",79.6428571428571,31.97553875,"Connecticut","New London County, CT","Northeast",264999,"lessMore","Medium Metro"
"309","9013",53.7571428571429,21.36039875,"Connecticut","Tolland County, CT","Northeast",150600,"lessMore","Large Fringe Metro"
"310","9015",80.0285714285714,31.5673375,"Connecticut","Windham County, CT","Northeast",116540,"lessMore","Large Fringe Metro"
"311","10001",84.9857142857143,26.392745,"Delaware","Kent County, DE","Northeast",183643,"moreMore","Small Metro"
"312","10003",88.5142857142857,32.88608125,"Delaware","New Castle County, DE","Northeast",561531,"moreMore","Medium Metro"
"313","10005",122.085714285714,30.3029725,"Delaware","Sussex County, DE","Northeast",241635,"moreMore","Noncore"
"314","11001",37,33.45852625,"District of Columbia","District of Columbia, DC","Northeast",712816,"lessMore","Large Central Metro"
"315","12001",87.1714285714286,11.357355,"Florida","Alachua County, FL","Southeast",271218,"moreLess","Small Metro"
"316","12003",152.957142857143,22.99463375,"Florida","Baker County, FL","Southeast",29566,"moreMore","Noncore"
"317","12005",126.571428571429,22.122105,"Florida","Bay County, FL","Southeast",171322,"moreMore","Small Metro"
"318","12007",108.757142857143,23.31372125,"Florida","Bradford County, FL","Southeast",28593,"moreMore","Noncore"
"319","12009",102.285714285714,36.7013325,"Florida","Brevard County, FL","Southeast",608459,"moreMore","Medium Metro"
"320","12011",70.1714285714286,22.4398175,"Florida","Broward County, FL","Southeast",1958105,"lessMore","Large Central Metro"
"321","12013",78.5285714285714,14.2974675,"Florida","Calhoun County, FL","Southeast",14078,"lessLess","Noncore"
"322","12015",110.757142857143,9.57212125,"Florida","Charlotte County, FL","Southeast",194711,"moreLess","Small Metro"
"323","12017",110.314285714286,29.6282125,"Florida","Citrus County, FL","Southeast",153010,"moreMore","Noncore"
"324","12019",103.257142857143,25.52428375,"Florida","Clay County, FL","Southeast",221770,"moreMore","Medium Metro"
"325","12021",75.2428571428571,17.053575,"Florida","Collier County, FL","Southeast",392973,"lessMore","Small Metro"
"326","12023",134.685714285714,20.28477625,"Florida","Columbia County, FL","Southeast",72654,"moreMore","Micropolitan"
"327","12027",66.3714285714286,13.10650875,"Florida","DeSoto County, FL","Southeast",38520,"lessLess","Noncore"
"328","12029",44.5,29.525005,"Florida","Dixie County, FL","Southeast",17057,"lessMore","Noncore"
"329","12031",99.6428571428571,33.36568875,"Florida","Duval County, FL","Southeast",966728,"moreMore","Medium Metro"
"330","12033",138.1,21.598045,"Florida","Escambia County, FL","Southeast",322364,"moreMore","Medium Metro"
"331","12035",97.5142857142857,19.15133875,"Florida","Flagler County, FL","Southeast",118451,"moreMore","Medium Metro"
"332","12037",104.871428571429,25.55862,"Florida","Franklin County, FL","Southeast",12201,"moreMore","Noncore"
"333","12039",62.0714285714286,7.78945375,"Florida","Gadsden County, FL","Southeast",45277,"lessLess","Small Metro"
"334","12041",49.3,14.40157125,"Florida","Gilchrist County, FL","Southeast",18885,"lessLess","Noncore"
"335","12043",2.75,19.73317,"Florida","Glades County, FL","Southeast",14198,"lessMore","Noncore"
"336","12045",118.1,20.20140125,"Florida","Gulf County, FL","Southeast",13534,"moreMore","Noncore"
"337","12047",57.8571428571429,13.1239975,"Florida","Hamilton County, FL","Southeast",14521,"lessLess","Noncore"
"338","12049",61.1428571428571,13.38196875,"Florida","Hardee County, FL","Southeast",26822,"lessLess","Noncore"
"339","12051",86.4285714285714,15.37686625,"Florida","Hendry County, FL","Southeast",42813,"moreMore","Noncore"
"340","12053",118.842857142857,24.74335625,"Florida","Hernando County, FL","Southeast",198792,"moreMore","Large Fringe Metro"
"341","12055",82.7428571428571,21.78821625,"Florida","Highlands County, FL","Southeast",106639,"moreMore","Noncore"
"342","12057",97.1285714285714,17.9441675,"Florida","Hillsborough County, FL","Southeast",1497957,"moreMore","Large Central Metro"
"343","12059",101.7,19.68184875,"Florida","Holmes County, FL","Southeast",19594,"moreMore","Noncore"
"344","12061",105.842857142857,19.77553125,"Florida","Indian River County, FL","Southeast",162518,"moreMore","Micropolitan"
"345","12063",83.4857142857143,11.6216875,"Florida","Jackson County, FL","Southeast",46085,"moreLess","Noncore"
"346","12065",68.2285714285714,14.10715625,"Florida","Jefferson County, FL","Southeast",14543,"lessLess","Noncore"
"347","12067",39.6428571428571,20.16053125,"Florida","Lafayette County, FL","Southeast",8482,"lessMore","Noncore"
"348","12069",91.9,17.872825,"Florida","Lake County, FL","Southeast",375492,"moreMore","Large Fringe Metro"
"349","12071",87.6714285714286,23.6021325,"Florida","Lee County, FL","Southeast",790767,"moreMore","Medium Metro"
"350","12073",80.7285714285714,8.73487875,"Florida","Leon County, FL","Southeast",295460,"lessLess","Small Metro"
"351","12075",119.785714285714,22.518665,"Florida","Levy County, FL","Southeast",42214,"moreMore","Noncore"
"352","12077",42.2,11.60329375,"Florida","Liberty County, FL","Southeast",8364,"lessLess","Noncore"
"353","12079",73.0714285714286,12.33020125,"Florida","Madison County, FL","Southeast",18707,"lessLess","Noncore"
"354","12081",96.5571428571428,32.01786375,"Florida","Manatee County, FL","Southeast",411219,"moreMore","Medium Metro"
"355","12083",97.6142857142857,30.40227125,"Florida","Marion County, FL","Southeast",373513,"moreMore","Small Metro"
"356","12085",88,23.93804875,"Florida","Martin County, FL","Southeast",162088,"moreMore","Medium Metro"
"357","12086",36.0428571428571,9.35686,"Florida","Miami-Dade County, FL","Southeast",2707303,"lessLess","Large Central Metro"
"358","12087",113.242857142857,28.7096725,"Florida","Monroe County, FL","Southeast",73900,"moreMore","Micropolitan"
"359","12089",113.771428571429,24.99913875,"Florida","Nassau County, FL","Southeast",91113,"moreMore","Medium Metro"
"360","12091",117.9,21.2134675,"Florida","Okaloosa County, FL","Southeast",212820,"moreMore","Small Metro"
"361","12093",109.242857142857,27.68419375,"Florida","Okeechobee County, FL","Southeast",42297,"moreMore","Noncore"
"362","12095",63.4285714285714,17.106405,"Florida","Orange County, FL","Southeast",1404396,"lessMore","Large Central Metro"
"363","12097",70.5714285714286,17.0632575,"Florida","Osceola County, FL","Southeast",385315,"lessMore","Large Fringe Metro"
"364","12099",77.3428571428571,29.32492375,"Florida","Palm Beach County, FL","Southeast",1507600,"lessMore","Medium Metro"
"365","12101",114.171428571429,31.04277,"Florida","Pasco County, FL","Southeast",570412,"moreMore","Large Fringe Metro"
"366","12103",102.485714285714,29.702,"Florida","Pinellas County, FL","Southeast",976802,"moreMore","Large Fringe Metro"
"367","12105",86.5285714285714,19.55854375,"Florida","Polk County, FL","Southeast",744552,"moreMore","Medium Metro"
"368","12107",114.471428571429,17.92844625,"Florida","Putnam County, FL","Southeast",74815,"moreMore","Micropolitan"
"369","12109",77.1142857142857,13.39114125,"Florida","St. Johns County, FL","Southeast",278715,"lessLess","Medium Metro"
"370","12111",75.5714285714286,22.60122125,"Florida","St. Lucie County, FL","Southeast",337186,"lessMore","Medium Metro"
"371","12113",122.942857142857,18.01354,"Florida","Santa Rosa County, FL","Southeast",189139,"moreMore","Medium Metro"
"372","12115",96.0285714285714,24.48546125,"Florida","Sarasota County, FL","Southeast",443465,"moreMore","Medium Metro"
"373","12117",75.8285714285714,18.69065375,"Florida","Seminole County, FL","Southeast",474171,"lessMore","Large Fringe Metro"
"374","12119",65.2,13.2003775,"Florida","Sumter County, FL","Southeast",139018,"lessLess","Noncore"
"375","12121",89.4857142857143,15.4082775,"Florida","Suwannee County, FL","Southeast",44851,"moreMore","Noncore"
"376","12123",111.242857142857,16.56612125,"Florida","Taylor County, FL","Southeast",21600,"moreMore","Noncore"
"377","12125",68.7428571428571,18.60826875,"Florida","Union County, FL","Southeast",15182,"lessMore","Noncore"
"378","12127",99.1714285714286,28.381225,"Florida","Volusia County, FL","Southeast",561497,"moreMore","Medium Metro"
"379","12129",83.4714285714286,15.288265,"Florida","Wakulla County, FL","Southeast",34319,"moreMore","Noncore"
"380","12131",112.742857142857,17.80084,"Florida","Walton County, FL","Southeast",76648,"moreMore","Noncore"
"381","12133",149.414285714286,18.41818125,"Florida","Washington County, FL","Southeast",25932,"moreMore","Noncore"
"382","13001",112.614285714286,13.43639875,"Georgia","Appling County, GA","Southeast",18325,"moreLess","Noncore"
"383","13003",66.0571428571428,15.96769375,"Georgia","Atkinson County, GA","Southeast",8393,"lessMore","Noncore"
"384","13005",169.114285714286,15.27595,"Georgia","Bacon County, GA","Southeast",11036,"moreMore","Noncore"
"385","13007",NA,9.473815,"Georgia","Baker County, GA","Southeast",2971,NA,"Noncore"
"386","13009",102.842857142857,8.21228125,"Georgia","Baldwin County, GA","Southeast",45099,"moreLess","Micropolitan"
"387","13011",29.0571428571429,19.43764,"Georgia","Banks County, GA","Southeast",19352,"lessMore","Noncore"
"388","13013",92.9857142857143,17.70945125,"Georgia","Barrow County, GA","Southeast",85588,"moreMore","Large Fringe Metro"
"389","13015",111.757142857143,20.640755,"Georgia","Bartow County, GA","Southeast",109426,"moreMore","Large Fringe Metro"
"390","13017",148.557142857143,9.633855,"Georgia","Ben Hill County, GA","Southeast",16614,"moreLess","Noncore"
"391","13019",98.8,10.29307,"Georgia","Berrien County, GA","Southeast",19408,"moreLess","Noncore"
"392","13021",157.928571428571,11.16999375,"Georgia","Bibb County, GA","Southeast",152737,"moreLess","Medium Metro"
"393","13023",138,12.44159125,"Georgia","Bleckley County, GA","Southeast",12955,"moreLess","Noncore"
"394","13025",56.4,23.17104125,"Georgia","Brantley County, GA","Southeast",19202,"lessMore","Noncore"
"395","13027",93.5857142857143,8.247235,"Georgia","Brooks County, GA","Southeast",15357,"moreLess","Noncore"
"396","13029",70.6857142857143,11.34569625,"Georgia","Bryan County, GA","Southeast",40755,"lessLess","Medium Metro"
"397","13031",91.9428571428571,7.1483875,"Georgia","Bulloch County, GA","Southeast",80839,"moreLess","Micropolitan"
"398","13033",78.7857142857143,13.0541675,"Georgia","Burke County, GA","Southeast",22648,"lessLess","Noncore"
"399","13035",89.5142857142857,20.78736875,"Georgia","Butts County, GA","Southeast",25426,"moreMore","Noncore"
"400","13037",NA,6.70321,"Georgia","Calhoun County, GA","Southeast",6231,NA,"Noncore"
"401","13039",91.4571428571429,13.21131125,"Georgia","Camden County, GA","Southeast",55388,"moreLess","Noncore"
"402","13043",130.371428571429,9.429205,"Georgia","Candler County, GA","Southeast",10985,"moreLess","Noncore"
"403","13045",131.571428571429,22.86275375,"Georgia","Carroll County, GA","Southeast",121633,"moreMore","Large Fringe Metro"
"404","13047",160.471428571429,23.14512875,"Georgia","Catoosa County, GA","Southeast",67996,"moreMore","Medium Metro"
"405","13049",88.2571428571429,15.22274375,"Georgia","Charlton County, GA","Southeast",13430,"moreMore","Noncore"
"406","13051",99.7,13.3555575,"Georgia","Chatham County, GA","Southeast",289463,"moreLess","Medium Metro"
"407","13053",NA,9.81143,"Georgia","Chattahoochee County, GA","Southeast",10551,NA,"Medium Metro"
"408","13055",121.885714285714,22.88776125,"Georgia","Chattooga County, GA","Southeast",24843,"moreMore","Noncore"
